user_id,age_tier,subscription_type,movie_title,release_year,genre_tags,watch_duration_mins,user_rating_100,review_snippet
2306,18-24,Premium,Hereditary,2016,"Horror; terrifying, suspense",55,80,This was absolutely chilling could not sleep!
1544,18-24,Basic,The Social Network,2017,"Drama ; emotional, critically-acclaimed",117,58,"Not bad, but wouldn't watch it twice."
1832,25-34,Basic,Anchorman,2016,"Comedy, lighthearted | family",171,75,Thought it was superb overall.
1705,35-49,Premium,Die Hard,2022,Action| Thriller; explosion-heavy,103,67,"Not bad, but wouldn't watch it twice."
741,35-49,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",105,64,"Not bad, but wouldn't watch it twice."
1869,25-34,Premium,Parasite,2018,"Drama ; emotional, critically-acclaimed",98,67,"Not bad, but wouldn't watch it twice."
643,35-49,Basic,Free Solo,2023,"Documentary| real-world, informative",105,79,"Really cracking film, highly recommend giving it a watch."
502,35-49,Basic,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",136,61,Fairly average film.
122,35-49,Standard,Forrest Gump,2011,"Drama ; emotional, critically-acclaimed",114,51,Fairly average film.
656,25-34,Standard,Free Solo,2023,"Documentary| real-world, informative",142,68,Fairly average film.
1149,25-34,Standard,Bridesmaids,2017,"Comedy, lighthearted | family",48,79,Thought it was cracking overall.
1840,50+,Standard,Dune,2015,"SciFi| futuristic, space ",101,51,"Not bad, but wouldn't watch it twice."
1210,25-34,Basic,Step Brothers,2024,"Comedy, lighthearted | family",102,78,Thought it was marvellous overall.
629,18-24,Standard,Moonlight,2015,"Drama ; emotional, critically-acclaimed",90,71,Thought it was cracking overall.
2381,50+,Basic,Little Women,2014,"Drama ; emotional, critically-acclaimed",82,82,"Really superb film, highly recommend giving it a watch."
1934,25-34,Basic,Alien,2017,"Horror; terrifying, suspense",130,88,"A scary film, thoroughly gripping."
2000,35-49,Basic,Avatar,2015,"SciFi| futuristic, space ",53,76,Absolutely cracking performance from the lead.
860,35-49,Standard,Free Solo,2023,"Documentary| real-world, informative",106,78,"Really superb film, highly recommend giving it a watch."
1816,35-49,Basic,The Act of Killing,2024,"Documentary| real-world, informative",111,80,"Really smashing film, highly recommend giving it a watch."
2473,18-24,Standard,Jurassic Park,2018,"SciFi| futuristic, space ",196,48,Fairly average film.
2386,25-34,Premium,Alien,2017,"Horror; terrifying, suspense",115,69,"Not genuinely scary at all, bits of it were just dreadful"
408,25-34,Premium,The Social Network,2017,"Drama ; emotional, critically-acclaimed",90,96,Absolutely superb performance from the lead.
1311,25-34,Standard,The Hangover,2016,"Comedy, lighthearted | family",101,48,"It was alright, nothing special."
949,18-24,Standard,Hot Fuzz,2025,"Comedy, lighthearted | family",70,55,Fairly average film.
144,25-34,Basic,La La Land,2022,Romance; romantic-comedy|,92,100,Thought it was smashing overall.
1805,18-24,Basic,Nomadland,2023,"Drama ; emotional, critically-acclaimed",163,69,Fairly average film.
943,18-24,Basic,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",137,81,"Really marvellous film, highly recommend giving it a watch."
2061,18-24,Standard,Inception,2017,"SciFi| futuristic, space ",91,58,"It was alright, nothing special."
1934,25-34,Basic,Hereditary,2016,"Horror; terrifying, suspense",136,92,"A nightmare film, thoroughly gripping."
2113,50+,Basic,Nomadland,2023,"Drama ; emotional, critically-acclaimed",100,74,Absolutely brilliant performance from the lead.
1848,25-34,Basic,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,116,51,"Not bad, but wouldn't watch it twice."
1352,25-34,Standard,Die Hard,2022,Action| Thriller; explosion-heavy,114,62,"Not bad, but wouldn't watch it twice."
1570,50+,Premium,The Hangover,2016,"Comedy, lighthearted | family",104,71,"Really lovely film, highly recommend giving it a watch."
390,18-24,Premium,Nomadland,2023,"Drama ; emotional, critically-acclaimed",129,63,Fairly average film.
461,35-49,Basic,The Martian,2015,"SciFi| futuristic, space ",101,69,"Not bad, but wouldn't watch it twice."
1161,18-24,Premium,Alien,2017,"Horror; terrifying, suspense",116,100,This was absolutely terrifying could not sleep!
354,35-49,Standard,Bridesmaids,2017,"Comedy, lighthearted | family",138,60,"Not bad, but wouldn't watch it twice."
812,25-34,Standard,The Shining,2010,"Horror; terrifying, suspense",93,89,Properly nightmare jumping out of my seat.
2369,18-24,Basic,Knives Out,2025,"Comedy, lighthearted | family",157,71,"Really cracking film, highly recommend giving it a watch."
1988,35-49,Standard,March of the Penguins,2010,"Documentary| real-world, informative",127,79,Absolutely spot-on performance from the lead.
1069,25-34,Basic,My Octopus Teacher,2017,"Documentary| real-world, informative",132,92,"Really marvellous film, highly recommend giving it a watch."
271,35-49,Basic,Toy Story,2019,"Animation, kids, family ",139,56,Fairly average film.
407,35-49,Premium,Blade Runner 2049,2012,"SciFi| futuristic, space ",122,65,"Not bad, but wouldn't watch it twice."
859,35-49,Premium,The Shawshank Redemption,2018,"Drama ; emotional, critically-acclaimed",126,84,Thought it was fantastic overall.
139,35-49,Standard,Arrival,2019,"SciFi| futuristic, space ",118,55,Fairly average film.
2379,25-34,Standard,Ex Machina,2021,"SciFi| futuristic, space ",152,45,Fairly average film.
2296,25-34,Standard,Step Brothers,2024,"Comedy, lighthearted | family",69,24,Honestly quite shocking and a bit of a let-down.
586,25-34,Standard,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",129,67,"It was alright, nothing special."
1398,18-24,Standard,Titanic,2012,Romance; romantic-comedy|,115,43,"Not bad, but wouldn't watch it twice."
1823,35-49,Basic,March of the Penguins,2010,"Documentary| real-world, informative",90,100,"Really cracking film, highly recommend giving it a watch."
252,18-24,Standard,Die Hard,2022,Action| Thriller; explosion-heavy,90,93,Thought it was spot-on overall.
956,18-24,Premium,Ex Machina,2021,"SciFi| futuristic, space ",88,47,Fairly average film.
969,35-49,Basic,Inception,2017,"SciFi| futuristic, space ",125,46,"Not bad, but wouldn't watch it twice."
2166,35-49,Basic,Interstellar,2020,"SciFi| futuristic, space ",98,57,"It was alright, nothing special."
949,18-24,Standard,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",122,55,"It was alright, nothing special."
1046,25-34,Standard,Whiplash,2016,"Drama ; emotional, critically-acclaimed",107,39,What a shocking waste of an evening.
342,25-34,Premium,Avatar,2015,"SciFi| futuristic, space ",109,67,"Not bad, but wouldn't watch it twice."
676,25-34,Basic,Little Women,2014,"Drama ; emotional, critically-acclaimed",74,82,"Really superb film, highly recommend giving it a watch."
1437,35-49,Standard,Blade Runner 2049,2012,"SciFi| futuristic, space ",137,59,"Not bad, but wouldn't watch it twice."
634,35-49,Premium,Nomadland,2023,"Drama ; emotional, critically-acclaimed",161,65,"Not bad, but wouldn't watch it twice."
1312,35-49,Premium,The Godfather,2020,"Drama ; emotional, critically-acclaimed",119,53,Fairly average film.
1243,35-49,Basic,Alien,2017,"Horror; terrifying, suspense",135,93,This was absolutely frightening could not sleep!
300,35-49,Standard,Inception,2017,"SciFi| futuristic, space ",103,54,"Not bad, but wouldn't watch it twice."
126,35-49,Standard,Interstellar,2020,"SciFi| futuristic, space ",107,84,Thought it was spot-on overall.
141,18-24,Standard,Interstellar,2020,"SciFi| futuristic, space ",35,84,Absolutely fantastic performance from the lead.
213,18-24,Basic,Nomadland,2023,"Drama ; emotional, critically-acclaimed",10,86,Thought it was spot-on overall.
1992,18-24,Basic,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",149,61,Fairly average film.
2082,35-49,Basic,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",144,53,Fairly average film.
1731,35-49,Premium,Hereditary,2016,"Horror; terrifying, suspense",110,100,"A chilling film, thoroughly gripping."
1367,18-24,Standard,My Octopus Teacher,2017,"Documentary| real-world, informative",60,93,Absolutely brilliant performance from the lead.
1258,25-34,Basic,The Act of Killing,2024,"Documentary| real-world, informative",109,65,Fairly average film.
1282,18-24,Standard,La La Land,2022,Romance; romantic-comedy|,204,89,Absolutely marvellous performance from the lead.
427,25-34,Basic,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",87,61,"Not bad, but wouldn't watch it twice."
1970,25-34,Standard,Mean Girls,2016,"Comedy, lighthearted | family",113,48,"Not bad, but wouldn't watch it twice."
1798,18-24,Premium,Dune,2015,"SciFi| futuristic, space ",170,31,Honestly quite poor and a bit of a let-down.
2059,25-34,Standard,Toy Story,2019,"Animation, kids, family ",122,99,"Really cracking film, highly recommend giving it a watch."
664,25-34,Premium,Shaun of the Dead,2014,"Comedy, lighthearted | family",151,60,"It was alright, nothing special."
1084,35-49,Standard,Superbad,2011,"Comedy, lighthearted | family",96,70,"It was alright, nothing special."
1171,18-24,Basic,Little Women,2014,"Drama ; emotional, critically-acclaimed",155,60,"It was alright, nothing special."
430,25-34,Basic,Hot Fuzz,2025,"Comedy, lighthearted | family",150,69,"Not bad, but wouldn't watch it twice."
1259,25-34,Basic,Jurassic Park,2018,"SciFi| futuristic, space ",85,76,"Really marvellous film, highly recommend giving it a watch."
1263,35-49,Standard,Alien,2017,"Horror; terrifying, suspense",98,87,This was absolutely scary could not sleep!
858,35-49,Basic,La La Land,2022,Romance; romantic-comedy|,89,65,Fairly average film.
774,18-24,Basic,Step Brothers,2024,"Comedy, lighthearted | family",104,56,"Not bad, but wouldn't watch it twice."
572,25-34,Basic,Toy Story,2019,"Animation, kids, family ",130,89,Thought it was brilliant overall.
1357,25-34,Basic,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",134,90,Absolutely smashing performance from the lead.
1511,25-34,Basic,Jurassic Park,2018,"SciFi| futuristic, space ",117,76,Absolutely spot-on performance from the lead.
2156,50+,Basic,Alien,2017,"Horror; terrifying, suspense",93,80,Properly horrific jumping out of my seat.
1788,35-49,Standard,Ex Machina,2021,"SciFi| futuristic, space ",108,56,Fairly average film.
2461,50+,Premium,Alien,2017,"Horror; terrifying, suspense",101,60,"Not genuinely scary at all, bits of it were just rubbish"
1837,35-49,Premium,Interstellar,2020,"SciFi| futuristic, space ",143,76,Absolutely cracking performance from the lead.
54,25-34,Basic,Mad Max: Fury Road,2014,Action| Thriller; explosion-heavy,61,66,"Not bad, but wouldn't watch it twice."
2032,18-24,Basic,The Shining,2010,"Horror; terrifying, suspense",191,100,"A nightmare film, thoroughly gripping."
1502,25-34,Basic,Hot Fuzz,2025,"Comedy, lighthearted | family",134,54,"It was alright, nothing special."
743,25-34,Basic,Jurassic Park,2018,"SciFi| futuristic, space ",116,68,"It was alright, nothing special."
969,35-49,Basic,Shaun of the Dead,2014,"Comedy, lighthearted | family",128,75,Absolutely lovely performance from the lead.
1753,50+,Basic,Spider-Man: Into the Spider-Verse,2015,"Animation, kids, family ",84,55,"Not bad, but wouldn't watch it twice."
2449,18-24,Standard,Toy Story,2019,"Animation, kids, family ",118,70,Fairly average film.
163,25-34,Premium,Die Hard,2022,Action| Thriller; explosion-heavy,109,60,Fairly average film.
1694,25-34,Standard,The Shining,2010,"Horror; terrifying, suspense",136,86,This was absolutely terrifying could not sleep!
1200,35-49,Standard,Dune,2015,"SciFi| futuristic, space ",131,88,"Really smashing film, highly recommend giving it a watch."
2222,18-24,Premium,Terminator 2,2024,Action| Thriller; explosion-heavy,78,91,"Really marvellous film, highly recommend giving it a watch."
916,25-34,Basic,Hereditary,2016,"Horror; terrifying, suspense",74,73,"Not genuinely scary at all, bits of it were just poor"
421,25-34,Basic,A Quiet Place,2022,"Horror; terrifying, suspense",90,90,This was absolutely horrific could not sleep!
149,50+,Standard,The Matrix,2021,"SciFi| futuristic, space ",118,57,"It was alright, nothing special."
606,35-49,Basic,Shaun of the Dead,2014,"Comedy, lighthearted | family",118,75,Thought it was lovely overall.
1455,35-49,Basic,Moonlight,2015,"Drama ; emotional, critically-acclaimed",129,57,Fairly average film.
178,35-49,Standard,The Social Network,2017,"Drama ; emotional, critically-acclaimed",130,86,"Really marvellous film, highly recommend giving it a watch."
1913,50+,Basic,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",120,70,"Not bad, but wouldn't watch it twice."
800,35-49,Premium,The Shining,2010,"Horror; terrifying, suspense",105,90,Properly chilling jumping out of my seat.
997,18-24,Standard,The Social Network,2017,"Drama ; emotional, critically-acclaimed",46,58,"It was alright, nothing special."
2125,25-34,Premium,Nomadland,2023,"Drama ; emotional, critically-acclaimed",99,87,"Really lovely film, highly recommend giving it a watch."
2318,18-24,Premium,Schindler's List,2011,"Drama ; emotional, critically-acclaimed",113,86,"Really smashing film, highly recommend giving it a watch."
1915,35-49,Premium,Dune,2015,"SciFi| futuristic, space ",125,100,"Really cracking film, highly recommend giving it a watch."
1890,35-49,Premium,Free Solo,2023,"Documentary| real-world, informative",109,83,"Really marvellous film, highly recommend giving it a watch."
838,35-49,Basic,Hereditary,2016,"Horror; terrifying, suspense",87,100,This was absolutely chilling could not sleep!
151,50+,Premium,Free Solo,2023,"Documentary| real-world, informative",102,60,"It was alright, nothing special."
56,25-34,Basic,Alien,2017,"Horror; terrifying, suspense",52,86,"A chilling film, thoroughly gripping."
2474,25-34,Premium,Little Women,2014,"Drama ; emotional, critically-acclaimed",67,82,Absolutely smashing performance from the lead.
1818,35-49,Basic,Jiro Dreams of Sushi,2015,"Documentary| real-world, informative",71,58,Fairly average film.
2037,25-34,Basic,Jurassic Park,2018,"SciFi| futuristic, space ",106,85,Absolutely fantastic performance from the lead.
1957,50+,Premium,Mean Girls,2016,"Comedy, lighthearted | family",97,97,Thought it was cracking overall.
248,18-24,Standard,The Grand Budapest Hotel,2022,"Comedy, lighthearted | family",108,73,Absolutely superb performance from the lead.
2281,35-49,Basic,Step Brothers,2024,"Comedy, lighthearted | family",157,85,Absolutely fantastic performance from the lead.
56,25-34,Basic,Avatar,2015,"SciFi| futuristic, space ",114,81,Absolutely smashing performance from the lead.
1359,50+,Premium,Toy Story,2019,"Animation, kids, family ",107,77,Absolutely cracking performance from the lead.
849,25-34,Standard,The Act of Killing,2024,"Documentary| real-world, informative",177,87,Thought it was superb overall.
1810,18-24,Premium,La La Land,2022,Romance; romantic-comedy|,45,96,"Really superb film, highly recommend giving it a watch."
812,25-34,Standard,March of the Penguins,2010,"Documentary| real-world, informative",109,54,"Not bad, but wouldn't watch it twice."
1149,25-34,Standard,Anchorman,2016,"Comedy, lighthearted | family",76,92,"Really fantastic film, highly recommend giving it a watch."
